ISBN	douban_id	5star	4star	3star	2star	1star	short_comment	long_comment	note	reading	collectiongs	wishes	url_pic	title	score	users
9787538249163	1001984	88.9%	11.1%	0.0%	0.0%	0.0%	22	1	0.0	3.0	48.0	88.0	https://img3.doubanio.com/lpic/s1060795.jpg	牛津少年儿童百科全书（上、下编）	9.8	45
9787543473607	4767453	38.0%	43.5%	17.6%	0.9%	0.0%	33	2	0.0	4.0	161.0	171.0	https://img5.doubanio.com/lpic/s4287486.jpg	白雪公主和七个小矮人	8.4	108
9787550112001	20382278	2	0	0	0	9	6	https://img1.doubanio.com/lpic/s24558659.jpg						乐队不能没有小猪	8.1	10
9787536534650	1318204	69.2%	25.6%	5.1%	0.0%	0.0%	4	0	0.0	3.0	57.0	32.0	https://img3.doubanio.com/lpic/s24455681.jpg	在人体中游览	9.2	39
9787221095909	6523875	70.9%	22.7%	6.4%	0.0%	0.0%	34	1	0.0	21.0	129.0	333.0	https://img3.doubanio.com/lpic/s6960395.jpg	小矮人	9.3	110
9787563530854	11519298	1	0	0	2	7	46	https://img3.doubanio.com/lpic/s11106944.jpg						山海经图鉴-西山经	7.3	10
9787535839848	3373739	54.5%	27.3%	9.1%	9.1%	0.0%	4	0	0.0	1.0	15.0	2.0	https://img5.doubanio.com/lpic/s6908666.jpg	小袋袋捉迷藏-小袋袋绘本	7.8	11
9787532419166	4235016	86.1%	11.1%	2.8%	0.0%	0.0%	10	0	0.0	0.0	45.0	8.0	https://img3.doubanio.com/lpic/s6335594.jpg	动脑筋爷爷（第二辑）	9.7	36
9787539134765	1927473	7.1%	14.3%	50.0%	21.4%	7.1%	3	0	0.0	0.0	16.0	20.0	https://img5.doubanio.com/lpic/s25965416.jpg	我和郑渊洁的八天八夜-一个餐馆女老板和童话大王的童话	6.7	14
9789866782220	4118417	0	0	0	1	3	45	https://img3.doubanio.com/lpic/s4040425.jpg						我的曼陀羅繪本	7.2	10
9787533674038	26357806	2	3	0	0	10	25	https://img3.doubanio.com/lpic/s28039991.jpg						埃米尔想要打石膏绷带	7.6	10
9787513517782	10769998	70.6%	29.4%	0.0%	0.0%	0.0%	8	0	0.0	3.0	21.0	1.0	https://img3.doubanio.com/lpic/s10230322.jpg	波西和皮普-滑板车	8.3	17
9787544812399	4743859	67.2%	24.1%	8.6%	0.0%	0.0%	15	0	0.0	0.0	81.0	37.0	https://img1.doubanio.com/lpic/s4338718.jpg	14只老鼠种南瓜	9.2	58
9787501608805	26099221	1	0	0	0	4	2	https://img3.doubanio.com/lpic/s27586752.jpg						青草的骨头	7.5	10
9787539140100	2412249	70.8%	20.8%	4.2%	4.2%	0.0%	5	0	0.0	4.0	30.0	25.0	https://img3.doubanio.com/lpic/s3039575.jpg	罗克和返老还童丸	9.2	24
9787501936465	1232825	17.6%	70.6%	11.8%	0.0%	0.0%	6	0	0.0	6.0	19.0	80.0	https://img3.doubanio.com/lpic/s22917242.jpg	儿童短程游戏心理治疗	7.9	17
9787532718221	1203221	58.1%	38.7%	3.2%	0.0%	0.0%	5	0	0.0	1.0	56.0	13.0	https://img1.doubanio.com/lpic/s1146447.jpg	安徒生童话全集（3）	9.1	31
9787532442188	1024513	64.2%	28.5%	6.7%	0.6%	0.0%	80	23	0.0	9.0	217.0	49.0	https://img3.doubanio.com/lpic/s1208210.jpg	新版小灵通漫游未来	9.1	180
9787514205602	19977582	0	0	0	0	2	205	https://img3.doubanio.com/lpic/s22719705.jpg						闹鬼记	7.6	10
9787500689836	4201307	33.3%	52.8%	13.8%	0.0%	0.0%	69	3	0.0	22.0	202.0	217.0	https://img3.doubanio.com/lpic/s4130050.jpg	我们这些大人	8.4	159
9787553909455	25761999	55.0%	25.0%	15.0%	5.0%	0.0%	9	0	0.0	2.0	22.0	71.0	https://img3.doubanio.com/lpic/s27273711.jpg	夏日书	7.1	20
9787538176155	11632218	93.9%	0.0%	3.0%	3.0%	0.0%	0	0	0.0	9.0	29.0	24.0	https://img1.doubanio.com/lpic/s21581709.jpg	零起步钩出甜蜜宝贝装	8.7	33
9787020081394	5910666	37.5%	45.8%	12.5%	4.2%	0.0%	12	0	0.0	5.0	28.0	9.0	https://img3.doubanio.com/lpic/s6262871.jpg	丰子恺作品新编	8.2	24
9787810793377	1416556	0	0	0	0	7	13	https://img1.doubanio.com/lpic/s6782567.jpg						儿童行为障碍个案集	7.8	10
9787229090081	26314604	68.2%	27.3%	4.5%	0.0%	0.0%	11	0	0.0	7.0	17.0	47.0	https://img1.doubanio.com/lpic/s27996388.jpg	艺术大书	9.2	22
9787540776244	26636461	80.0%	20.0%	0.0%	0.0%	0.0%	2	3	0.0	1.0	11.0	26.0	https://img1.doubanio.com/lpic/s28339287.jpg	来自星星的魔链	7.5	10
9787540748326	4893629	3	2	0	1	7	4	https://img3.doubanio.com/lpic/s4397711.jpg						我的超级想象书（全三册）	7.5	10
9787533944032	26778180	48.3%	40.5%	10.3%	0.0%	0.9%	48	3	0.0	14.0	117.0	98.0	https://img1.doubanio.com/lpic/s28771249.jpg	丰子恺 : 无宠不惊过一生	8.7	116
9787530760086	25912330	46.4%	32.1%	21.4%	0.0%	0.0%	11	0	0.0	3.0	31.0	21.0	https://img5.doubanio.com/lpic/s27309606.jpg	最美的黄玫瑰	8.4	27
9787111341086	6434326	50.0%	50.0%	0.0%	0.0%	0.0%	3	0	0.0	7.0	10.0	68.0	https://img1.doubanio.com/lpic/s6536339.jpg	发展心理学	7.8	10
9787532474226	2249977	58.3%	20.8%	20.8%	0.0%	0.0%	5	0	0.0	3.0	30.0	79.0	https://img3.doubanio.com/lpic/s6846171.jpg	冬天的故事	8.9	24
9787122055040	3879461	3	0	0	1	10	25	https://img3.doubanio.com/lpic/s10910043.jpg						成功儿童技能教养法	8.1	10
9787533678999	25958925	4	1	0	0	6	1	https://img3.doubanio.com/lpic/s27404043.jpg						世界最经典民间故事美绘本之金色小炸糕	7.5	10
9787501961207	2304506	31.3%	53.1%	15.6%	0.0%	0.0%	13	2	0.0	38.0	89.0	483.0	https://img3.doubanio.com/lpic/s8453862.jpg	儿童绘画心理学	8.2	64
9787539134154	1813016	46.8%	43.0%	8.9%	1.3%	0.0%	10	0	0.0	6.0	95.0	61.0	https://img3.doubanio.com/lpic/s3258303.jpg	皮皮鲁外传	8.6	79
9787550245808	26356362	70.0%	10.0%	20.0%	0.0%	0.0%	4	0	0.0	0.0	9.0	7.0	https://img3.doubanio.com/lpic/s28038762.jpg	西蒙的猫：起床啦！2	7.7	10
9787500729792	1071479	0	0	0	2	3	33	https://img1.doubanio.com/lpic/s1056817.jpg						学习困难儿童指导手册:感觉统合积极疗法	7.8	10
9787530451359	6127333	62.1%	32.1%	5.4%	0.0%	0.4%	75	4	0.0	12.0	293.0	218.0	https://img3.doubanio.com/lpic/s6790181.jpg	牙齿大街的新鲜事	9.1	224
9787513307314	11442800	52.4%	38.1%	9.5%	0.0%	0.0%	9	0	0.0	1.0	33.0	32.0	https://img1.doubanio.com/lpic/s11194927.jpg	小熊可可（全3册）	8.0	21
9787544242400	3796502	38.7%	40.1%	19.7%	1.5%	0.0%	35	1	0.0	2.0	164.0	179.0	https://img3.doubanio.com/lpic/s4129084.jpg	梦的守护者	8.2	137
9787513307680	10830085	61.3%	33.3%	4.7%	0.0%	0.7%	71	5	0.0	20.0	187.0	575.0	https://img1.doubanio.com/lpic/s11158719.jpg	我们的家·我们的房子·我们的农庄	9.1	150
9787208097490	5917647	52.7%	32.0%	13.3%	1.5%	0.5%	61	1	0.0	10.0	253.0	229.0	https://img1.doubanio.com/lpic/s4645759.jpg	寻情季	8.6	203
9787536247208	6837944	44.4%	37.1%	17.2%	1.0%	0.2%	110	4	0.0	16.0	484.0	477.0	https://img3.doubanio.com/lpic/s6930432.jpg	童话之森	8.5	412
9787544247535	5329021	57.6%	33.9%	6.8%	1.7%	0.0%	13	1	0.0	2.0	85.0	7.0	https://img5.doubanio.com/lpic/s6236436.jpg	可爱的鼠小弟04-鼠小弟和鼠小妹	9.0	59
9787539144870	3301378	49.2%	40.0%	10.8%	0.0%	0.0%	33	1	0.0	5.0	171.0	305.0	https://img3.doubanio.com/lpic/s3400011.jpg	世界上最美丽的村子--我的家乡	8.8	130
9787532470815	1896553	43.1%	45.1%	11.8%	0.0%	0.0%	7	0	0.0	0.0	72.0	19.0	https://img1.doubanio.com/lpic/s5786427.jpg	宝贝当家-著名儿童文学作家秦文君中篇力作精选	8.7	51
9787508034829	1168743	33.5%	43.0%	22.3%	1.1%	0.0%	45	26	0.0	28.0	255.0	149.0	https://img5.doubanio.com/lpic/s1241576.jpg	小约翰	8.1	179
9787500739302	1032777	66.4%	25.9%	7.2%	0.3%	0.3%	54	5	0.0	6.0	412.0	96.0	https://img1.doubanio.com/lpic/s3014238.jpg	喜乐与我	9.1	321
9787567507593	24853138	12.5%	43.8%	37.5%	6.3%	0.0%	10	0	0.0	3.0	23.0	71.0	https://img3.doubanio.com/lpic/s26925210.jpg	青铜器(博物馆绘本)	7.2	16
9787508655277	26668683	71.4%	28.6%	0.0%	0.0%	0.0%	5	7	0.0	8.0	22.0	195.0	https://img3.doubanio.com/lpic/s28344994.jpg	好奇鬼的自然大发现	9.4	21
9789575700966	2258369	60.5%	29.1%	9.8%	0.6%	0.0%	260	6	0.0	15.0	1459.0	219.0	https://img3.doubanio.com/lpic/s2869711.jpg	小公主	9.0	1066
9787543464582	2117875	55.9%	32.4%	10.8%	0.6%	0.3%	575	23	0.0	109.0	3356.0	1791.0	https://img3.doubanio.com/lpic/s2449523.jpg	我爸爸	8.8	2514
9787807639480	24872069	2	0	0	0	2	1	https://img3.doubanio.com/lpic/s26858701.jpg						why？人文科普读本	8.5	10
9787533907471	1714832	76.2%	20.4%	2.7%	0.7%	0.0%	57	280	0.0	7.0	187.0	65.0	https://img3.doubanio.com/lpic/s2796353.jpg	安徒生童话全集（全4册）	9.5	147
9787535807212	2059671	49.2%	35.1%	14.8%	0.8%	0.1%	58	1	0.0	3.0	1117.0	47.0	https://img3.doubanio.com/lpic/s2379444.jpg	马王登基	8.7	776
9787545809817	26325529	1	1	0	0	4	14	https://img5.doubanio.com/lpic/s28007396.jpg						大画民国——《论语》漫画图鉴（三）	8.2	10
9787539147475	3654016	67.5%	25.9%	5.6%	0.0%	1.0%	81	39	0.0	47.0	239.0	442.0	https://img1.doubanio.com/lpic/s3954218.jpg	永远讲不完的故事	9.1	197
9787532709106	2023825	81.1%	12.6%	4.2%	2.1%	0.0%	32	9	0.0	5.0	115.0	156.0	https://img5.doubanio.com/lpic/s6939476.jpg	比波王子的故事	9.4	95
9787538677263	25723267	68.4%	28.1%	3.5%	0.0%	0.0%	16	22	0.0	17.0	52.0	72.0	https://img3.doubanio.com/lpic/s27042053.jpg	魔法树	7.5	57
9789862875919	10354769	28.6%	55.1%	12.2%	2.0%	2.0%	18	0	0.0	4.0	54.0	15.0	https://img5.doubanio.com/lpic/s7084096.jpg	問題兒童都來自異世界？ 01	8.4	49
9787553717371	26362215	61.5%	30.8%	7.7%	0.0%	0.0%	1	7	0.0	1.0	13.0	28.0	https://img1.doubanio.com/lpic/s28044387.jpg	365夜睡前故事	7.6	13
9787550106444	10580988	11.4%	11.4%	48.6%	20.0%	8.6%	20	1	0.0	7.0	34.0	18.0	https://img3.doubanio.com/lpic/s24552670.jpg	你其实不懂儿童心理学	7.9	35
9787541740732	5182814	2	0	0	2	6	2	https://img3.doubanio.com/lpic/s9562832.jpg						小虫虫的异想生活	7.7	10
9781419718816	26883034	2	0	0	0	3	10	https://img3.doubanio.com/lpic/s29068380.jpg						Cloth Lullaby	7.1	10
9787500758457	1033226	64.6%	28.0%	6.3%	1.1%	0.0%	34	3	0.0	24.0	221.0	118.0	https://img3.doubanio.com/lpic/s1084485.jpg	大侦探小卡莱	9.1	175
9787539132815	1491324	58.0%	27.2%	13.2%	1.4%	0.3%	87	4	0.0	51.0	422.0	335.0	https://img3.doubanio.com/lpic/s8451163.jpg	皮皮鲁和金拇指	8.8	364
9787544249041	5254296	34.9%	44.0%	20.2%	0.0%	0.9%	23	0	0.0	3.0	141.0	93.0	https://img3.doubanio.com/lpic/s6379374.jpg	魔法师的奇幻花园	8.2	109
9787544237727	2155060	47.1%	38.7%	13.1%	0.8%	0.3%	185	3	0.0	20.0	869.0	787.0	https://img3.doubanio.com/lpic/s2611472.jpg	谁要一只便宜的犀牛	8.6	612
9787535376459	26885281	1	0	0	0	3	1	https://img5.doubanio.com/lpic/s29075276.jpg						黄色小屋的秘密	7.1	10
9787530760383	25995380	1	0	0	2	3	6	https://img1.doubanio.com/lpic/s27480319.jpg						凯特·迪卡米洛作品典藏	8.7	10
9780789322630	6914025	1	0	0	0	5	49	https://img3.doubanio.com/lpic/s27284065.jpg						Henri's Walk to Paris	8.3	10
9787506291354	3248656	44.4%	48.1%	7.4%	0.0%	0.0%	4	1	0.0	12.0	35.0	150.0	https://img3.doubanio.com/lpic/s3459323.jpg	儿童叙事治疗	8.7	27
9787539136639	2044891	64.8%	20.5%	11.4%	2.3%	1.1%	21	0	0.0	9.0	104.0	51.0	https://img3.doubanio.com/lpic/s8825074.jpg	皮皮鲁和红鼻子火车	8.7	88
9787533460815	25787884	43.8%	40.6%	15.6%	0.0%	0.0%	14	2	0.0	3.0	37.0	161.0	https://img1.doubanio.com/lpic/s27172508.jpg	儿童精神分析五讲	8.6	32
9787549410439	26664087	25.7%	51.4%	22.9%	0.0%	0.0%	16	0	0.0	3.0	40.0	241.0	https://img3.doubanio.com/lpic/s28356972.jpg	订单	9.4	35
9787535840066	3570935	58.3%	33.3%	8.3%	0.0%	0.0%	4	5	0.0	1.0	14.0	21.0	https://img3.doubanio.com/lpic/s3626354.jpg	会搔耳朵的猫	7.9	12
9787222155145	26924424	58.4%	30.4%	9.6%	1.4%	0.3%	213	11	0.0	44.0	363.0	2281.0	https://img3.doubanio.com/lpic/s29234693.jpg	喜欢我也没关系	8.8	365
9787500771654	1187515	51.3%	34.2%	14.5%	0.0%	0.0%	12	0	0.0	1.0	107.0	10.0	https://img1.doubanio.com/lpic/s9914528.jpg	岁月留香(小说卷2)	8.8	76
9787534396144	5325742	3	0	0	0	4	12	https://img3.doubanio.com/lpic/s6236351.jpg						夜未眠	7.6	10
9787514802931	6778782	63.5%	20.6%	7.9%	4.8%	3.2%	26	0	0.0	33.0	62.0	243.0	https://img3.doubanio.com/lpic/s6935343.jpg	我是你的守护星	7.3	63
9787810369244	1261128	24.7%	47.9%	26.2%	1.1%	0.0%	38	2	0.0	19.0	384.0	426.0	https://img3.doubanio.com/lpic/s1922721.jpg	我的粉彩日记本	7.9	263
9787500727620	1003502	71.1%	25.1%	2.8%	0.5%	0.5%	93	279	0.0	21.0	525.0	150.0	https://img3.doubanio.com/lpic/s1324635.jpg	安徒生童话故事全集（全四册）	9.3	394
9787507428346	24738196	58.6%	34.5%	6.9%	0.0%	0.0%	2	33	0.0	2.0	27.0	21.0	https://img3.doubanio.com/lpic/s27198653.jpg	和导盲猩猩一起历险	8.7	29
9789867990082	1341757	63.3%	32.2%	4.4%	0.0%	0.0%	15	1	0.0	34.0	115.0	906.0	https://img3.doubanio.com/lpic/s1375113.jpg	安徒生童话.绘本原画展	9.3	90
9787511330772	20491988	58.1%	34.2%	7.2%	0.3%	0.3%	145	10	0.0	44.0	417.0	455.0	https://img3.doubanio.com/lpic/s24683182.jpg	亲亲木朵	8.9	360
9787535885364	19980215	50.0%	50.0%	0.0%	0.0%	0.0%	4	6	0.0	5.0	10.0	37.0	https://img1.doubanio.com/lpic/s24406439.jpg	阿莫斯的便便日记2	7.6	10
9789577622235	1388510	67.7%	26.0%	5.2%	1.0%	0.0%	21	5	0.0	11.0	117.0	199.0	https://img1.doubanio.com/lpic/s3008038.jpg	嘟嘟和巴豆	9.2	96
9787020032853	1206890	62.9%	25.7%	8.6%	2.9%	0.0%	9	3	0.0	12.0	41.0	211.0	https://img1.doubanio.com/lpic/s3013609.jpg	屠格涅夫文集（共六卷）	9.1	35
9787511011459	23243270	12.5%	45.0%	40.0%	2.5%	0.0%	16	1	0.0	11.0	48.0	17.0	https://img1.doubanio.com/lpic/s26201699.jpg	子恺品佛	7.3	40
9787535800893	3102076	54.3%	34.8%	8.7%	2.2%	0.0%	8	1	0.0	0.0	62.0	9.0	https://img1.doubanio.com/lpic/s3897649.jpg	红沙发音乐城	9.0	46
9787532601677	3223743	77.6%	16.3%	4.1%	0.0%	2.0%	26	0	0.0	1.0	55.0	11.0	https://img3.doubanio.com/lpic/s4213253.jpg	彩图神话词典	9.4	49
9787221082886	3314224	73.5%	24.5%	2.0%	0.0%	0.0%	12	1	0.0	5.0	69.0	54.0	https://img3.doubanio.com/lpic/s9314244.jpg	青蛙与男孩（全6册）	9.4	49
9787104037439	10761604	44.7%	31.6%	7.9%	3.9%	11.8%	26	6	0.0	23.0	86.0	356.0	https://img3.doubanio.com/lpic/s10213340.jpg	金子美铃全集（全三卷）	7.9	76
9787532460212	1310673	68.5%	26.9%	4.5%	0.1%	0.0%	252	14	0.0	67.0	2093.0	1899.0	https://img3.doubanio.com/lpic/s2202892.jpg	遥远的野玫瑰村	9.3	1579
9789866702464	4179375	44.8%	36.2%	15.5%	2.6%	0.9%	11	0	0.0	26.0	136.0	1886.0	https://img3.doubanio.com/lpic/s4085904.jpg	收集幸福的手作筆記	8.1	116
9787553909462	25761996	4	0	0	4	11	17	https://img3.doubanio.com/lpic/s27273701.jpg						快跑！男孩	7.7	10
9787509002728	2301377	71.3%	20.8%	7.2%	0.4%	0.3%	162	44	0.0	114.0	877.0	908.0	https://img1.doubanio.com/lpic/s2762188.jpg	玛法达	9.2	725
9787534641831	3028700	55.6%	29.6%	14.8%	0.0%	0.0%	9	0	0.0	12.0	33.0	137.0	https://img3.doubanio.com/lpic/s5883513.jpg	埋在雪下的小屋	8.4	27
9787505608559	3112182	54.5%	36.4%	8.0%	1.1%	0.0%	23	0	0.0	2.0	112.0	186.0	https://img1.doubanio.com/lpic/s3817717.jpg	京剧猫之长坂坡	8.9	88
9787801871527	1041128	46.1%	38.5%	14.2%	1.0%	0.2%	2824	256	0.0	653.0	13590.0	9062.0	https://img1.doubanio.com/lpic/s2414747.jpg	天蓝色的彼岸	8.5	10961
9787533906054	2347902	55.6%	38.9%	5.6%	0.0%	0.0%	5	0	0.0	4.0	21.0	16.0	https://img1.doubanio.com/lpic/s2809119.jpg	丰子恺散文全编	8.2	18
9787536247543	6998407	42.2%	40.8%	16.0%	0.7%	0.3%	113	4	0.0	12.0	354.0	199.0	https://img3.doubanio.com/lpic/s10182512.jpg	半空的花	8.4	294
9787549583249	26897279	70.0%	30.0%	0.0%	0.0%	0.0%	5	0	0.0	6.0	9.0	97.0	https://img3.doubanio.com/lpic/s29333151.jpg	童话中的男性进化史	8.7	10
9787530606919	1000147	36.0%	44.0%	20.0%	0.0%	0.0%	17	1	0.0	10.0	105.0	39.0	https://img1.doubanio.com/lpic/s1273867.jpg	丰子恺散文选集	8.4	75
9787533284718	26579421	0	0	0	1	4	14	https://img1.doubanio.com/lpic/s28263597.jpg						沈石溪作品--兔王圆点点	9.7	10
9787512200371	4848918	58.2%	33.3%	8.5%	0.0%	0.0%	57	4	0.0	5.0	202.0	349.0	https://img3.doubanio.com/lpic/s4400251.jpg	走进生命花园	9.0	153
9787539135151	1912513	61.6%	30.5%	7.3%	0.2%	0.4%	68	1	0.0	13.0	750.0	114.0	https://img3.doubanio.com/lpic/s2140972.jpg	我去找回太阳	9.0	537
9787308049962	1976347	7.1%	50.0%	42.9%	0.0%	0.0%	1	1	0.0	1.0	21.0	19.0	https://img3.doubanio.com/lpic/s5803753.jpg	儿童书籍插图-动漫与媒体艺术	7.7	14
9787515300481	6745130	70.0%	21.7%	6.8%	1.1%	0.4%	174	26	0.0	42.0	516.0	410.0	https://img1.doubanio.com/lpic/s6827748.jpg	馒头日记	9.0	474
9787539141985	3171139	55.7%	29.3%	12.6%	2.3%	0.0%	65	20	0.0	23.0	189.0	208.0	https://img1.doubanio.com/lpic/s3245387.jpg	腰门	8.4	174
9787811207576	4834910	0	0	0	0	1	1	https://img3.doubanio.com/lpic/s6165285.jpg						咕噜熊英文绘本乐园（第1辑）	7.3	10
9787539142524	3236650	60.7%	29.0%	9.7%	0.7%	0.0%	51	1	0.0	6.0	168.0	122.0	https://img3.doubanio.com/lpic/s3319031.jpg	同桌的阿达	9.1	146
9787533263102	4822246	39.2%	42.7%	18.1%	0.0%	0.0%	62	4	0.0	4.0	240.0	92.0	https://img3.doubanio.com/lpic/s4578104.jpg	南瓜汤	9.0	172
9787020044337	1146177	70.4%	25.4%	4.2%	0.0%	0.0%	23	1	0.0	2.0	94.0	30.0	https://img3.doubanio.com/lpic/s5692462.jpg	1+1=0	9.3	71
9787537561723	25899355	0	0	0	1	2	14	https://img1.doubanio.com/lpic/s27296309.jpg						安心孕产大百科	8.8	10
9787115055989	1091536	42.0%	47.8%	10.1%	0.0%	0.0%	23	26	0.0	3.0	107.0	48.0	https://img5.doubanio.com/lpic/s9260796.jpg	木偶奇遇记	8.6	69
9787807595465	3518553	55.4%	34.8%	8.7%	1.1%	0.0%	14	1	0.0	4.0	118.0	113.0	https://img3.doubanio.com/lpic/s3593331.jpg	暴风雪的明天/翡翠森林狼和羊第3册	8.3	92
9787544236065	1963685	58.1%	32.1%	9.1%	0.6%	0.2%	162	9	0.0	12.0	902.0	656.0	https://img1.doubanio.com/lpic/s1993007.jpg	流浪狗之歌	9.0	661
9789577106124	25729126	46.2%	46.2%	0.0%	7.7%	0.0%	4	0	0.0	2.0	18.0	341.0	https://img3.doubanio.com/lpic/s27052532.jpg	日日生活手帳素描	7.7	13
9787302314547	24757545	50.0%	50.0%	0.0%	0.0%	0.0%	12	1	0.0	6.0	20.0	59.0	https://img1.doubanio.com/lpic/s26826047.jpg	我们的街道有特色	9.2	20
9787508665818	26878012	40.0%	30.0%	20.0%	10.0%	0.0%	7	0	0.0	0.0	11.0	18.0	https://img1.doubanio.com/lpic/s29053297.jpg	古生物饲养指南	7.6	10
9787505622517	19955092	1	0	0	0	4	5	https://img3.doubanio.com/lpic/s23008371.jpg						培养孩子美德的塔木德故事绘本（第1辑）	9.3	10
9787536527072	1025026	74.5%	21.6%	3.9%	0.0%	0.0%	5	0	0.0	3.0	66.0	37.0	https://img1.doubanio.com/lpic/s1206067.jpg	漫游电的世界	9.4	51
9787534602795	3139502	92.3%	7.7%	0.0%	0.0%	0.0%	7	1	0.0	0.0	18.0	3.0	https://img1.doubanio.com/lpic/s3170148.jpg	安徒生童话精选	6.6	13
9787539164793	6519211	67.9%	25.0%	3.6%	0.0%	3.6%	10	1	0.0	7.0	34.0	85.0	https://img3.doubanio.com/lpic/s6848990.jpg	老鼠记者	8.0	28
9787543478428	5949403	50.0%	41.7%	8.3%	0.0%	0.0%	5	0	0.0	1.0	12.0	41.0	https://img1.doubanio.com/lpic/s4644938.jpg	世界经典童话绘本	8.1	12
9787530743287	3521989	74.4%	16.3%	9.3%	0.0%	0.0%	17	2	0.0	14.0	54.0	135.0	https://img1.doubanio.com/lpic/s3599608.jpg	罗伯特的三次报复行动	9.1	43
9787547206959	6752986	3	0	0	0	7	4	https://img1.doubanio.com/lpic/s6993539.jpg						彼得和洛塔历险记	7.9	10
9787309050554	1910787	33.1%	57.1%	9.8%	0.0%	0.0%	31	2	0.0	11.0	156.0	43.0	https://img3.doubanio.com/lpic/s1940010.jpg	手指·车厢社会	8.5	133
9787534233746	1219823	28.7%	45.9%	21.7%	1.3%	2.5%	22	1	0.0	4.0	173.0	134.0	https://img1.doubanio.com/lpic/s1165808.jpg	可怕的魔术	8.1	157
9787539196596	25901230	66.7%	16.7%	8.3%	0.0%	8.3%	7	0	0.0	4.0	14.0	48.0	https://img1.doubanio.com/lpic/s27792518.jpg	给孩子们的故事	8.8	12
9787543479586	6114879	41.1%	44.6%	14.3%	0.0%	0.0%	22	0	0.0	6.0	68.0	35.0	https://img5.doubanio.com/lpic/s6987256.jpg	先有蛋	8.6	56
9787539185613	24307550	0	0	0	0	2	12	https://img3.doubanio.com/lpic/s27029573.jpg						世纪绘本花园·第1辑（全套10册）	7.9	10
9789571347929	2988752	71.3%	22.5%	6.3%	0.0%	0.0%	10	4	0.0	19.0	90.0	429.0	https://img3.doubanio.com/lpic/s3156641.jpg	歐赫貝奇幻地誌學A-I	9.3	80
9787020044283	1030864	41.3%	41.3%	15.1%	1.3%	0.9%	57	7	0.0	31.0	296.0	429.0	https://img3.doubanio.com/lpic/s1022125.jpg	丛林故事	8.4	225
9789862417522	26256830	42.9%	21.4%	28.6%	7.1%	0.0%	6	1	0.0	2.0	16.0	22.0	https://img3.doubanio.com/lpic/s28047604.jpg	绘本123，用五感玩出宝宝的英語好感度	7.6	14
9787539179421	19987566	71.2%	17.8%	11.0%	0.0%	0.0%	21	6	0.0	1.0	92.0	19.0	https://img1.doubanio.com/lpic/s24411498.jpg	五个苹果折腾地球  郑渊洁七彩童话	9.2	73
9787543668485	5916930	42.9%	32.5%	22.1%	0.0%	2.6%	17	1	0.0	8.0	114.0	59.0	https://img1.doubanio.com/lpic/s4599758.jpg	不要随便跟陌生人走	7.6	77
9787200030044	1274906	46.1%	38.0%	15.5%	0.4%	0.0%	31	2	0.0	0.0	347.0	18.0	https://img1.doubanio.com/lpic/s9114807.jpg	野性的呼唤	8.6	258
9787550209886	19897027	71.4%	21.4%	7.1%	0.0%	0.0%	24	1	0.0	2.0	58.0	57.0	https://img5.doubanio.com/lpic/s24173566.jpg	小怪兽	8.4	42
9787115192202	3664033	50.0%	32.4%	17.6%	0.0%	0.0%	10	0	0.0	2.0	48.0	23.0	https://img3.doubanio.com/lpic/s8459743.jpg	米菲哭了	8.7	34
9787508653006	26641564	0	0	0	0	2	1	https://img1.doubanio.com/lpic/s28316637.jpg						《了不起的爸爸：我爱你，爸爸》	9.2	10
9787550227033	25843810	30.3%	42.4%	24.4%	2.4%	0.5%	247	11	0.0	40.0	709.0	329.0	https://img3.doubanio.com/lpic/s27235884.jpg	一个人的幸福手作	7.9	585
9787500680055	3436133	46.4%	43.7%	9.9%	0.0%	0.0%	59	1	0.0	17.0	208.0	166.0	https://img3.doubanio.com/lpic/s3856732.jpg	丰子恺漫画精品集	8.7	151
9787513549851	26107373	50.0%	30.0%	20.0%	0.0%	0.0%	5	0	0.0	3.0	9.0	18.0	https://img3.doubanio.com/lpic/s27594821.jpg	语感启蒙:经典英文儿歌图画书	7.8	10
9787513308878	15076866	75.9%	18.8%	3.8%	0.8%	0.8%	46	18	0.0	64.0	152.0	546.0	https://img3.doubanio.com/lpic/s23133035.jpg	护生画集（全七册）	9.4	133
9787543468023	2340080	57.7%	35.0%	6.9%	0.0%	0.3%	68	7	0.0	20.0	430.0	486.0	https://img1.doubanio.com/lpic/s9000488.jpg	小恩的秘密花园	9.0	331
9787501354221	26264425	1	0	0	0	1	15	https://img1.doubanio.com/lpic/s28685517.jpg						儿童图书馆的空间设计	7.6	10
9787500799627	5910862	68.8%	15.9%	9.4%	3.6%	2.2%	77	1	0.0	14.0	144.0	370.0	https://img3.doubanio.com/lpic/s6280021.jpg	萝铃的魔力（第3部）	8.0	138
9787533271817	19974155	67.1%	24.3%	7.1%	1.4%	0.0%	21	1	0.0	2.0	89.0	163.0	https://img3.doubanio.com/lpic/s24526035.jpg	房子	9.7	70
9787539445649	7564900	32.3%	58.1%	6.5%	3.2%	0.0%	9	1	0.0	0.0	49.0	14.0	https://img1.doubanio.com/lpic/s7037319.jpg	你跑错书了!	8.8	31
9783899554465	18083960	72.7%	27.3%	0.0%	0.0%	0.0%	2	0	0.0	2.0	13.0	25.0	https://img3.doubanio.com/lpic/s23116970.jpg	Little Big Books	8.1	11
